loan_id,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,bank_asset_value,loan_status
2765,2600000,7700000,6,399,3700000,3500000, Rejected
2766,2700000,6700000,8,413,7600000,2300000, Rejected
2767,6300000,13200000,16,321,6700000,7100000, Rejected
2768,2600000,7500000,2,853,4200000,1400000, Approved
2769,7700000,23400000,6,400,3900000,10700000, Rejected
2770,7400000,16300000,16,630,11200000,5300000, Approved
2771,7300000,21600000,20,557,1900000,9300000, Approved
2772,2900000,7600000,2,358,800000,2100000, Rejected
2773,6600000,16000000,10,510,1200000,6300000, Rejected
2774,2700000,9600000,14,554,5800000,1900000, Approved
2775,8300000,27700000,4,596,20500000,7400000, Approved
2776,4900000,18500000,8,659,8800000,4900000, Approved
2777,7900000,30700000,10,322,10600000,6300000, Rejected
2778,8800000,21300000,14,852,8000000,9900000, Approved
2779,4000000,14100000,18,653,5800000,5400000, Approved
2780,3900000,9200000,12,737,2800000,5200000, Approved
2781,7700000,18900000,2,583,9300000,9300000, Approved
2782,3800000,10000000,16,873,5100000,4000000, Approved
2783,8000000,27000000,20,595,4500000,10400000, Approved
2784,3400000,11300000,20,871,6500000,2400000, Approved
2785,5500000,18800000,12,603,3300000,5000000, Approved
2786,7700000,29300000,14,801,6200000,4700000, Approved
2787,4000000,9400000,4,723,200000,2000000, Approved
2788,5900000,22600000,18,630,2300000,6800000, Approved
2789,2600000,9900000,20,368,3600000,2000000, Rejected
2790,6600000,22200000,12,759,8900000,8500000, Approved
2791,1000000,3000000,18,382,2200000,900000, Rejected
2792,800000,2800000,16,645,900000,600000, Approved
2793,3200000,6300000,6,878,6700000,3600000, Approved
2794,8400000,23400000,12,350,18700000,6700000, Rejected
2795,5800000,17600000,6,720,4900000,6600000, Approved
2796,7300000,28100000,10,673,13700000,8900000, Approved
2797,3900000,8000000,6,448,100000,4000000, Rejected
2798,4600000,16000000,4,720,0,4200000, Approved
2799,3600000,12300000,2,300,5200000,5400000, Approved
2800,7500000,28700000,20,520,4600000,5700000, Rejected
2801,5200000,15000000,12,794,3200000,5100000, Approved
2802,4400000,10000000,8,875,5900000,4100000, Approved
2803,5100000,12900000,14,533,6700000,3900000, Rejected
2804,6000000,23600000,6,776,13800000,8800000, Approved
2805,3800000,11400000,6,706,1000000,2800000, Approved
2806,2800000,10900000,2,710,600000,3600000, Approved
2807,6500000,18300000,4,333,8100000,7000000, Rejected
2808,1600000,6400000,4,787,1000000,1100000, Approved
2809,5500000,18600000,12,569,13500000,7300000, Approved
2810,9600000,20100000,16,427,7200000,7400000, Rejected
2811,7000000,27800000,16,640,11500000,8200000, Approved
2812,4000000,8100000,16,312,3500000,3100000, Rejected
2813,8100000,30900000,12,464,13600000,7500000, Rejected
2814,6600000,22800000,8,490,6100000,6400000, Rejected
2815,4100000,10200000,12,431,6200000,4300000, Rejected
2816,6600000,24800000,4,500,8600000,6100000, Approved
2817,5100000,12200000,14,511,2700000,3400000, Rejected
2818,8200000,25200000,18,691,5800000,10500000, Approved
2819,9500000,24400000,14,696,25500000,6300000, Approved
2820,7600000,27600000,2,437,10000000,6800000, Approved
2821,8400000,20800000,12,335,6700000,10100000, Rejected
2822,7600000,25100000,4,671,4600000,4300000, Approved
2823,1400000,3700000,12,621,3100000,1800000, Approved
2824,2700000,6800000,10,455,4700000,2700000, Rejected
2825,200000,500000,10,856,500000,200000, Approved
2826,600000,2100000,16,892,700000,500000, Approved
2827,5200000,12900000,16,819,3400000,7500000, Approved
2828,5100000,11600000,10,308,8700000,7000000, Rejected
2829,9200000,18600000,2,889,26900000,9700000, Approved
2830,6500000,23200000,18,713,6700000,7200000, Approved
2831,8500000,21000000,6,665,3600000,11300000, Approved
2832,2000000,6000000,12,837,1300000,2300000, Approved
2833,7500000,18000000,20,395,200000,9700000, Rejected
2834,7500000,28900000,10,632,21700000,9900000, Approved
2835,2000000,4300000,16,497,5100000,2800000, Rejected
2836,1400000,2700000,14,694,3800000,1700000, Approved
2837,1700000,5600000,2,882,3100000,1600000, Approved
2838,5300000,14900000,6,504,10600000,3200000, Rejected
2839,8900000,30100000,2,747,20600000,10300000, Approved
2840,9700000,35300000,4,462,11500000,7200000, Approved
2841,9000000,25900000,4,538,11100000,8100000, Rejected
2842,8500000,30900000,6,664,5700000,7400000, Approved
2843,3500000,10900000,4,524,8800000,2800000, Approved
2844,500000,1400000,6,464,1100000,500000, Rejected
2845,8900000,19100000,6,807,2300000,10400000, Approved
2846,7800000,27200000,18,622,6000000,4300000, Approved
2847,9800000,27800000,6,827,2400000,9500000, Approved
2848,5200000,19000000,14,687,11900000,4400000, Approved
2849,7400000,19400000,16,835,16400000,6500000, Approved
2850,1200000,3300000,6,772,700000,1400000, Approved
2851,1000000,3200000,2,710,100000,900000, Approved
2852,9500000,32500000,14,581,2800000,4700000, Approved
2853,4500000,11700000,18,775,8700000,4500000, Approved
2854,4900000,16000000,12,710,8700000,5700000, Approved
2855,700000,2500000,8,321,1900000,400000, Rejected
2856,9400000,28300000,20,761,22500000,10100000, Approved
2857,8300000,31400000,6,674,1000000,6100000, Rejected
2858,5600000,13000000,4,899,10500000,6400000, Approved
2859,4400000,12300000,8,567,2400000,6300000, Approved
2860,2100000,5400000,8,771,5200000,1000000, Approved
2861,4400000,10600000,4,360,6600000,5000000, Rejected
2862,6300000,19600000,6,425,15900000,5900000, Rejected
2863,9900000,30000000,18,496,10400000,13800000, Rejected
2864,700000,1600000,20,705,600000,700000, Approved
2865,3600000,12400000,14,427,10400000,2600000, Rejected
2866,5600000,21000000,2,552,3200000,6100000, Approved
2867,1000000,3700000,8,725,3000000,1300000, Approved
2868,6400000,15600000,8,553,14200000,8000000, Approved
2869,8900000,19100000,2,725,8300000,8800000, Approved
2870,9900000,26100000,2,481,14500000,9300000, Rejected
2871,4000000,8600000,4,847,10200000,2400000, Approved
2872,7300000,25700000,10,666,14000000,6000000, Approved
2873,8100000,25400000,6,477,4500000,4400000, Rejected
2874,6800000,22100000,4,446,3700000,9200000, Approved
2875,2600000,8200000,8,630,6000000,2000000, Approved
2876,300000,1100000,20,613,600000,200000, Approved
2877,2400000,7500000,4,851,3100000,2400000, Approved
2878,6000000,20600000,12,339,3400000,8200000, Rejected
2879,3800000,11100000,16,857,11300000,4700000, Approved
2880,7000000,22100000,14,467,10000000,5800000, Rejected
2881,5400000,12900000,16,355,11200000,7400000, Rejected
2882,6400000,16400000,6,428,12400000,8900000, Rejected
2883,7000000,24000000,14,450,10300000,4700000, Rejected
2884,2100000,4600000,4,348,5400000,1400000, Rejected
2885,4400000,15000000,12,459,5700000,2400000, Rejected
2886,8000000,31000000,8,847,4900000,5700000, Approved
2887,3900000,8300000,18,523,800000,2300000, Rejected
2888,4700000,15200000,10,786,11100000,3200000, Approved
2889,6800000,21200000,14,300,0,10000000, Rejected
2890,1800000,6500000,12,728,3500000,1900000, Approved
2891,8600000,32000000,4,497,11400000,4900000, Approved
2892,3600000,13700000,10,548,9900000,4100000, Rejected
2893,6800000,22900000,6,576,500000,5600000, Approved
2894,1100000,4100000,20,863,800000,600000, Approved
2895,4000000,8400000,8,717,7400000,4000000, Approved
2896,2500000,5900000,12,668,7400000,3700000, Approved
2897,5400000,17400000,10,335,5900000,4300000, Rejected
2898,6600000,13600000,4,861,11700000,5400000, Approved
2899,6000000,14900000,2,321,6900000,6500000, Rejected
2900,2200000,8300000,10,585,3600000,1900000, Approved
2901,8800000,18500000,10,704,14400000,11300000, Approved
2902,4000000,10300000,4,819,11100000,2600000, Approved
2903,3600000,12400000,18,494,5300000,1900000, Rejected
2904,8100000,22500000,2,808,4800000,6000000, Approved
2905,5200000,11000000,12,830,8900000,7600000, Approved
2906,1100000,2800000,14,473,100000,700000, Rejected
2907,7500000,29800000,4,392,5500000,4000000, Approved
2908,7700000,20300000,12,806,21300000,9600000, Approved
2909,5700000,21400000,8,340,3200000,3800000, Rejected
2910,5000000,13900000,8,555,12300000,4800000, Approved
2911,500000,1200000,16,499,600000,200000, Rejected
2912,8900000,21300000,10,467,18700000,8800000, Rejected
2913,1700000,6600000,4,797,2800000,1300000, Approved
2914,500000,1300000,18,762,1400000,300000, Approved
2915,9900000,36500000,16,562,17300000,9800000, Approved
2916,8400000,21800000,2,492,4000000,6600000, Rejected
2917,500000,1700000,4,824,500000,400000, Approved
2918,1700000,5700000,10,602,4900000,1800000, Approved
2919,6500000,18300000,10,722,11900000,4500000, Approved
2920,8900000,28400000,6,709,21600000,7900000, Approved
2921,400000,1400000,4,302,200000,500000, Approved
2922,5700000,12300000,6,364,7900000,5500000, Rejected
2923,9600000,23800000,12,389,25200000,8300000, Rejected
2924,8500000,20000000,16,786,13300000,8900000, Approved
2925,4000000,11500000,8,434,4500000,5900000, Rejected
2926,6300000,18100000,6,671,7900000,5400000, Approved
2927,4000000,14700000,8,376,3000000,4200000, Rejected
2928,9400000,32200000,6,898,27600000,8600000, Approved
2929,4100000,15500000,10,836,10500000,3600000, Approved
2930,1100000,4400000,6,515,1000000,1500000, Rejected
2931,8700000,24800000,20,360,25300000,4300000, Rejected
2932,4900000,12800000,2,691,200000,7000000, Approved
2933,2800000,9100000,14,510,2400000,3000000, Rejected
2934,9600000,23200000,18,389,1000000,8800000, Rejected
2935,6900000,19000000,14,348,4200000,4900000, Rejected
2936,2300000,8100000,2,504,1800000,3100000, Approved
2937,6800000,21300000,20,658,7800000,9600000, Approved
2938,2200000,5400000,16,641,5900000,1200000, Approved
2939,5900000,19800000,20,327,7800000,8500000, Rejected
2940,7000000,20300000,18,726,11600000,9000000, Approved
2941,9600000,34100000,20,828,26100000,12400000, Approved
2942,6500000,14500000,12,755,9000000,3400000, Approved
2943,3800000,7600000,20,788,1700000,5600000, Approved
2944,9400000,25100000,20,832,19400000,5900000, Approved
2945,2100000,8200000,4,554,3900000,1700000, Approved
2946,8500000,26200000,8,811,22800000,12700000, Approved
2947,3800000,12000000,2,649,6200000,4200000, Approved
2948,3400000,9700000,20,830,3500000,4800000, Approved
2949,5600000,11700000,6,707,4500000,3900000, Approved
2950,8500000,33700000,10,483,18800000,12200000, Rejected
2951,2100000,5500000,18,349,100000,2000000, Rejected
2952,400000,1500000,4,846,300000,600000, Approved
2953,7900000,31500000,20,386,14300000,7500000, Rejected
2954,6900000,19200000,12,408,10000000,9000000, Rejected
2955,1800000,3900000,2,764,2200000,1200000, Approved
2956,1200000,3200000,18,473,2100000,1200000, Rejected
2957,3600000,9800000,12,654,600000,2200000, Approved
2958,7200000,22800000,2,551,15000000,9500000, Approved
2959,9400000,21800000,6,850,13300000,6800000, Approved
2960,9000000,24200000,4,646,12400000,11900000, Approved
2961,1000000,2100000,8,793,2900000,1400000, Approved
2962,5600000,19900000,16,551,14000000,4500000, Approved
2963,900000,2600000,4,346,400000,900000, Rejected
2964,9000000,19100000,14,540,11300000,4900000, Rejected
2965,3100000,9000000,20,892,5000000,4000000, Approved
2966,8000000,20700000,6,570,1000000,11300000, Approved
2967,3500000,11300000,16,874,1400000,3700000, Approved
2968,3900000,12600000,8,553,8200000,4500000, Approved
2969,9700000,34500000,10,649,10600000,5900000, Approved
2970,4500000,15800000,14,439,8900000,4400000, Rejected
2971,6800000,24800000,8,621,13000000,4800000, Approved
2972,6300000,18600000,14,872,9900000,7500000, Approved
2973,4900000,18500000,8,492,12900000,5800000, Rejected
2974,4800000,18600000,6,618,12300000,4000000, Approved
2975,7500000,15800000,18,458,7800000,8400000, Rejected
2976,5200000,13900000,4,422,7800000,7000000, Rejected
2977,9400000,30900000,20,873,22800000,9000000, Approved
2978,3200000,10000000,14,610,2900000,3500000, Approved
2979,3600000,13200000,20,546,8900000,2900000, Rejected
2980,3400000,7200000,8,741,4300000,3900000, Approved
2981,2100000,8200000,6,754,900000,1000000, Approved
2982,7200000,15100000,8,379,2600000,8200000, Rejected
2983,4500000,16900000,18,455,2700000,5600000, Rejected
2984,2600000,9000000,20,615,6800000,3400000, Approved
2985,6400000,21700000,10,384,16500000,5700000, Rejected
2986,6400000,25100000,16,628,16100000,6400000, Approved
2987,3100000,11200000,16,865,3600000,4200000, Approved
2988,1800000,5300000,2,679,1000000,900000, Approved
2989,9300000,19000000,14,689,24000000,9000000, Approved
2990,6500000,13800000,10,636,13000000,8100000, Approved
2991,3100000,6600000,20,837,4000000,4300000, Approved
2992,2300000,8500000,12,557,3600000,1300000, Approved
2993,500000,1700000,10,324,300000,700000, Rejected
2994,3700000,9300000,14,531,8300000,1900000, Rejected
2995,8600000,21400000,14,476,6200000,12800000, Rejected
2996,2600000,8500000,4,775,600000,2600000, Approved
2997,7100000,18000000,20,477,6600000,9300000, Rejected
2998,7000000,19800000,16,682,9300000,7300000, Approved
2999,8300000,17700000,12,334,19600000,9800000, Rejected
3000,6800000,23900000,12,565,18800000,6700000, Approved
3001,9900000,25700000,2,340,15600000,11800000, Rejected
3002,5100000,11000000,14,322,7900000,5900000, Rejected
3003,3500000,10700000,8,883,200000,2000000, Approved
3004,4300000,12800000,16,346,3300000,3800000, Rejected
3005,5300000,20200000,2,861,500000,6200000, Approved
3006,6400000,21900000,12,699,15700000,3800000, Approved
3007,9300000,27200000,8,629,4500000,5000000, Approved
3008,1100000,3100000,14,359,1500000,1000000, Rejected
3009,7100000,27000000,10,430,20700000,4200000, Rejected
3010,1100000,3300000,18,417,1400000,700000, Rejected
3011,1900000,5200000,6,896,4300000,2400000, Approved
3012,1300000,3900000,16,690,3600000,800000, Approved
3013,7500000,22800000,16,347,15100000,10700000, Rejected
3014,2400000,7000000,4,539,2300000,2900000, Rejected
3015,2500000,8000000,8,464,4000000,3000000, Rejected
3016,7500000,16200000,4,310,10800000,5800000, Rejected
3017,9300000,36600000,6,431,22000000,8800000, Rejected
3018,3300000,10000000,12,489,2000000,2800000, Rejected
3019,5700000,13900000,12,775,1600000,7100000, Approved
3020,300000,600000,6,365,-100000,200000, Rejected
3021,1200000,4500000,10,555,100000,1400000, Approved
3022,8200000,29600000,10,457,6700000,11000000, Rejected
3023,5500000,12400000,8,580,800000,7300000, Approved
3024,1800000,7200000,20,496,3000000,2000000, Rejected
3025,3500000,11400000,16,837,3700000,2700000, Approved
3026,6000000,13200000,6,455,7300000,7100000, Rejected
3027,2700000,9700000,20,551,1300000,1600000, Approved
3028,5900000,20700000,10,825,11700000,8500000, Approved
3029,2100000,4200000,18,554,3400000,1500000, Approved
3030,2000000,5200000,18,400,1900000,1500000, Rejected
3031,9000000,34300000,10,853,22500000,10100000, Approved
3032,7600000,18800000,14,403,20900000,10000000, Rejected
3033,500000,1500000,6,392,1400000,600000, Rejected
3034,6300000,19000000,20,673,14600000,4200000, Approved
3035,3100000,7100000,10,498,3800000,4300000, Rejected
3036,1100000,2600000,6,858,1800000,600000, Approved
3037,3900000,14300000,20,477,1000000,2900000, Rejected
3038,8700000,28200000,12,548,11800000,8500000, Rejected
3039,6400000,23900000,6,300,16200000,7000000, Rejected
3040,200000,800000,12,483,100000,300000, Rejected
3041,2400000,5800000,20,384,1700000,3100000, Rejected
3042,8900000,35200000,10,894,17100000,9800000, Approved
3043,6100000,14800000,10,492,6700000,6100000, Rejected
3044,7600000,25700000,4,607,12900000,4900000, Approved
3045,900000,2400000,16,701,700000,400000, Approved
3046,7100000,19700000,20,890,13900000,4000000, Approved
3047,5000000,14600000,10,808,4400000,3100000, Approved
3048,2000000,7400000,20,596,600000,2500000, Approved
3049,2600000,6200000,14,421,2500000,3400000, Rejected
3050,7000000,14900000,20,495,9900000,10200000, Rejected
3051,3900000,9800000,6,604,10900000,3300000, Approved
3052,8400000,32600000,4,509,22700000,8700000, Approved
3053,200000,600000,8,852,500000,200000, Approved
3054,1900000,6700000,16,893,5600000,1600000, Approved
3055,9200000,33000000,14,874,3900000,6600000, Approved
3056,300000,500000,6,386,800000,100000, Rejected
3057,6300000,18100000,4,590,5400000,8600000, Approved
3058,6100000,23500000,14,510,9000000,3400000, Rejected
3059,7800000,25600000,6,523,13600000,9200000, Rejected
3060,2000000,6700000,8,461,4900000,2600000, Rejected
3061,1900000,5600000,2,832,2700000,2400000, Approved
3062,3300000,9600000,18,896,9900000,4900000, Approved
3063,9500000,26000000,2,732,22500000,9300000, Approved
3064,3500000,13900000,16,301,10300000,2700000, Rejected
3065,4400000,15800000,4,701,4100000,4100000, Approved
3066,2000000,4000000,14,502,4900000,1300000, Rejected
3067,9200000,19500000,12,742,18300000,13700000, Approved
3068,2200000,5000000,2,755,1100000,3200000, Approved
3069,1900000,7100000,2,834,3900000,1400000, Approved
3070,8700000,18400000,12,394,18800000,12000000, Rejected
3071,9700000,19700000,4,663,16700000,5200000, Approved
3072,9400000,20300000,10,649,19600000,10000000, Approved
3073,8000000,23200000,14,738,10900000,5400000, Approved
3074,1000000,2000000,4,524,2700000,700000, Rejected
3075,5300000,14600000,16,855,4200000,7400000, Approved
3076,1400000,5400000,20,304,1700000,800000, Rejected
3077,1600000,3800000,12,532,3200000,1100000, Rejected
3078,3400000,8500000,6,584,4200000,3700000, Approved
